   0.5510000E+02   0.2753888E-08  -0.2648513E-09   0.1357382E-08   0.9788916E-09   0.8224080E-09   0.8611764E-09   0.8087103E-09   0.2234783E-09   0.1449279E-09   0.8381741E-10   0.3207292E-09  -0.1896328E-09   0.1321539E-09   0.2053469E-09
   0.6010000E+02  -0.5656058E-07  -0.1570229E-08   0.1617951E-08   0.1108848E-08   0.7436473E-09   0.9272495E-09   0.1009524E-08   0.2103443E-09  -0.2869182E-09  -0.1835389E-09   0.1688045E-09  -0.3161319E-09   0.7801999E-10   0.1475328E-10
   0.6510000E+02   0.7892173E-07  -0.1201041E-07   0.1312945E-08   0.7499119E-09   0.7644477E-09   0.1038753E-08   0.1043277E-08   0.4709325E-09   0.1135182E-09   0.1551453E-09   0.2668471E-09   0.1899074E-10   0.2624154E-09   0.2374391E-09
   0.7010000E+02   0.2671090E-06  -0.3712664E-08   0.1048807E-08   0.1308896E-08   0.1078649E-08   0.1271974E-08   0.1309433E-08   0.5395755E-09  -0.3537335E-09  -0.2910824E-09   0.2112511E-10  -0.2866403E-09   0.7809034E-10   0.2470265E-09
   0.7510000E+02   0.4542605E-06  -0.1282410E-07   0.1592881E-08   0.8850571E-09   0.1117350E-08   0.1195952E-08   0.1096138E-08   0.3115740E-09  -0.1472848E-09  -0.1509756E-09   0.8920313E-10  -0.9844630E-10   0.2181386E-09   0.2745877E-09
   0.8010000E+02   0.5968810E-07   0.1898912E-09   0.1513303E-08   0.9557682E-09   0.8779590E-09   0.1108179E-08   0.8944809E-09   0.4670101E-09   0.1814339E-09   0.8287297E-10   0.2721323E-09   0.7822573E-11   0.2750250E-09   0.3416794E-09
   0.8510000E+02  -0.5443494E-06   0.3428633E-08   0.1358065E-08   0.1484197E-08   0.1143702E-08   0.9977017E-09   0.9133937E-09   0.1371481E-09   0.2642690E-09   0.2882942E-09   0.4336305E-09   0.2529158E-09   0.3965421E-09   0.4091129E-09
   0.9010000E+02  -0.1072295E-05  -0.5226119E-08   0.1832496E-08   0.1346118E-08   0.9989431E-09   0.1149836E-08   0.1289096E-08   0.5918479E-09   0.3750637E-09   0.1766073E-09   0.4043703E-09   0.1447795E-09   0.3885127E-09   0.4576175E-09
   0.9510000E+02  -0.1442517E-05   0.1057984E-08   0.1485184E-08   0.1154851E-08   0.9364900E-09   0.1194796E-08   0.1103042E-08   0.4941940E-09   0.2946018E-09   0.2473662E-09   0.3853055E-09   0.1174703E-09   0.3585535E-09   0.4555105E-09
   0.1001000E+03  -0.1356672E-05  -0.1807863E-08   0.1576304E-08   0.1360296E-08   0.9660314E-09   0.1107116E-08   0.1051547E-08   0.4373237E-09   0.4528144E-09   0.2434160E-09   0.3984862E-09   0.1317370E-09   0.3687734E-09   0.3609273E-09
   0.1051000E+03  -0.6492048E-06  -0.3428066E-07   0.2471676E-08   0.1785780E-08   0.1486752E-08   0.1235582E-08   0.1630024E-08   0.1121992E-08   0.1047655E-08  -0.2397150E-09   0.7733997E-09  -0.6752358E-10   0.3457372E-09   0.6588746E-09
   0.1101000E+03   0.2428764E-06  -0.1314373E-07   0.1927351E-08   0.1376518E-08   0.1235958E-08   0.1223530E-08   0.1271423E-08   0.6523178E-09   0.3832341E-09   0.2779256E-09   0.4285926E-09   0.5839009E-10   0.3982824E-09   0.5317949E-09
   0.1151000E+03   0.8559373E-06  -0.1200189E-07   0.1801077E-08   0.1168835E-08   0.1188803E-08   0.1053031E-08   0.1289970E-08   0.5186380E-09   0.5398309E-09   0.3940941E-09   0.4150052E-09   0.1402422E-09   0.3976252E-09   0.4237873E-09
   0.1201000E+03   0.1257671E-05   0.7523831E-08   0.1430400E-08   0.1175230E-08   0.1184667E-08   0.1302440E-08   0.1131205E-08   0.5466818E-09   0.3277447E-09   0.3681986E-09   0.4305829E-09   0.1785992E-09   0.4544979E-09   0.5201835E-09
   0.1251000E+03   0.1807522E-05   0.3166687E-07   0.1825870E-08   0.1596426E-08   0.1072737E-08   0.1409246E-08   0.1357853E-08   0.6694436E-09   0.3763757E-09   0.6470575E-09   0.4401401E-09   0.3445233E-09   0.5229753E-09   0.3318207E-09
   0.1301000E+03   0.2336263E-05  -0.2701369E-07   0.2515769E-08   0.1212149E-08   0.1250961E-08   0.1216797E-08   0.1144681E-08   0.6168565E-09   0.3879080E-09   0.3787165E-09   0.4410276E-09   0.2394472E-09   0.4503346E-09   0.6169904E-09
   0.1351000E+03   0.2265028E-05   0.1930064E-07   0.1755688E-08   0.1550094E-08   0.1293734E-08   0.1264622E-08   0.1160561E-08   0.5303596E-09   0.4528342E-09   0.3646088E-09   0.5188692E-09   0.1753745E-09   0.5647548E-09   0.5413690E-09
   0.1401000E+03   0.1470334E-05   0.1125430E-07   0.2185598E-08   0.1448688E-08   0.1416598E-08   0.1359146E-08   0.1309663E-08   0.5842385E-09   0.5844052E-09   0.3932516E-09   0.6030645E-09   0.2505436E-09   0.5050202E-09   0.5178972E-09
   0.1451000E+03   0.5226556E-06   0.4016303E-07   0.2937635E-08   0.1582957E-08   0.1499266E-08   0.1360135E-08   0.1363956E-08   0.7492164E-09   0.5455813E-09   0.4647620E-09   0.4928150E-09   0.3427550E-09   0.4987842E-09   0.6749654E-09
   0.1501000E+03  -0.8385688E-06   0.4199029E-08   0.3328185E-08   0.1164215E-08   0.1287525E-08   0.1296833E-08   0.1342665E-08   0.8239208E-09   0.4954716E-09   0.4205088E-09   0.4955415E-09   0.1890230E-09   0.4946686E-09   0.5797255E-09
   0.1551000E+03  -0.1145562E-05  -0.1781766E-07   0.9500492E-09   0.2089536E-08   0.1509484E-08   0.1543835E-08   0.1467204E-08   0.6679458E-09   0.5255061E-09   0.5150582E-09   0.6312260E-09   0.3639659E-09   0.6288547E-09   0.6957469E-09
   0.1601000E+03  -0.9580193E-06  -0.1223781E-06   0.1053791E-08   0.1633614E-08   0.1360120E-08   0.1598342E-08   0.1399274E-08   0.7276479E-09   0.6488235E-09   0.5758537E-09   0.6062308E-09   0.3639239E-09   0.6728795E-09   0.7031446E-09
   0.1651000E+03  -0.9442011E-06  -0.2081105E-06   0.2376500E-08   0.1526129E-08   0.1462953E-08   0.1504653E-08   0.1506191E-08   0.8332343E-09   0.7430837E-09   0.5855891E-09   0.6620096E-09   0.3199270E-09   0.6530574E-09   0.6794067E-09
   0.1701000E+03  -0.1241141E-05  -0.2687783E-06   0.5277237E-08   0.1611522E-08   0.1435293E-08   0.1575639E-08   0.1384441E-08   0.8179523E-09   0.5876404E-09   0.5357210E-09   0.6518541E-09   0.3613050E-09   0.6177387E-09   0.7284959E-09
   0.1751000E+03  -0.6955523E-06  -0.2286824E-06   0.1109972E-07   0.1511326E-08   0.1595086E-08   0.1490140E-08   0.1507354E-08   0.7648289E-09   0.6876476E-09   0.6882394E-09   0.6544336E-09   0.4105332E-09   0.7167035E-09   0.7286147E-09
   0.1801000E+03   0.4866911E-06  -0.6008270E-07   0.1356154E-08   0.1973430E-08   0.1607184E-08   0.1505242E-08   0.1377960E-08   0.9498077E-09   0.7312826E-09   0.7517278E-09   0.8535592E-09   0.4449712E-09   0.7104891E-09   0.6458114E-09
   0.1851000E+03   0.1077190E-05   0.2029847E-06   0.1161999E-07   0.1566257E-08   0.1526974E-08   0.1471413E-08   0.1533374E-08   0.7869580E-09   0.7935501E-09   0.6900207E-09   0.7685160E-09   0.3629066E-09   0.7155646E-09   0.7438104E-09
   0.1901000E+03   0.6915372E-06   0.5285901E-06   0.1481926E-08   0.1887240E-08   0.1523100E-08   0.1551288E-08   0.1509877E-08   0.9925723E-09   0.7235509E-09   0.5546979E-09   0.6995072E-09   0.3848778E-09   0.6532494E-09   0.7491970E-09
   0.1951000E+03  -0.3650432E-07   0.8401591E-06  -0.4886271E-09   0.2119031E-08   0.1372509E-08   0.1588713E-08   0.1716813E-08   0.1062890E-08   0.7136076E-09   0.7048147E-09   0.7533078E-09   0.5345152E-09   0.7546644E-09   0.7762312E-09
   0.2001000E+03  -0.6554670E-06   0.9580930E-06  -0.2967451E-10   0.1850931E-08   0.1542206E-08   0.1542949E-08   0.1558741E-08   0.8622185E-09   0.7813948E-09   0.7127457E-09   0.7415060E-09   0.5100273E-09   0.7382249E-09   0.7960037E-09
   0.2051000E+03  -0.4983547E-06   0.9059527E-06   0.2023372E-07   0.8407089E-09   0.1610888E-08   0.1603508E-08   0.1519949E-08   0.9238151E-09   0.7539326E-09   0.7467232E-09   0.8468696E-09   0.4709468E-09   0.7212979E-09   0.8361682E-09
   0.2101000E+03  -0.6107736E-06   0.5455001E-06   0.7758852E-08   0.2083097E-08   0.1632735E-08   0.1602238E-08   0.1561025E-08   0.9922871E-09   0.7379171E-09   0.7798346E-09   0.7283026E-09   0.5765121E-09   0.7786778E-09   0.8096048E-09
   0.2151000E+03  -0.1089078E-05  -0.5254194E-07   0.6248503E-08   0.2058167E-08   0.1701226E-08   0.1635307E-08   0.1638197E-08   0.1007019E-08   0.8307775E-09   0.7545938E-09   0.8307459E-09   0.5534729E-09   0.8048796E-09   0.9275482E-09
   0.2201000E+03  -0.1564807E-05  -0.8252312E-06   0.1254324E-07   0.2135056E-08   0.2073940E-08   0.1608537E-08   0.1688720E-08   0.9884932E-09   0.8291770E-09   0.7497450E-09   0.8175452E-09   0.6421253E-09   0.7964493E-09   0.8969314E-09
   0.2251000E+03  -0.2036531E-05  -0.1586999E-05  -0.2352682E-08   0.3324703E-08   0.1942945E-08   0.1754026E-08   0.1550618E-08   0.9625800E-09   0.8351396E-09   0.7837917E-09   0.8026527E-09   0.5322653E-09   0.7712666E-09   0.8214357E-09
   0.2301000E+03  -0.2093549E-05  -0.2072344E-05  -0.1040810E-07   0.2951466E-08   0.1717677E-08   0.1758291E-08   0.1596786E-08   0.1073024E-08   0.9688805E-09   0.7914443E-09   0.8531114E-09   0.6087996E-09   0.7729068E-09   0.9071524E-09
   0.2351000E+03  -0.1602417E-05  -0.2227339E-05  -0.2923827E-07   0.2100293E-08   0.1760687E-08   0.1757206E-08   0.1680735E-08   0.9462912E-09   0.9323904E-09   0.8951392E-09   0.8298863E-09   0.5366158E-09   0.7981096E-09   0.8694500E-09
   0.2401000E+03   0.8416503E-06  -0.1934279E-05  -0.4047233E-07   0.3309362E-08   0.1728732E-08   0.1884425E-08   0.1834402E-08   0.1122232E-08   0.9609533E-09   0.7452064E-09   0.8490207E-09   0.6489344E-09   0.8994251E-09   0.8893496E-09
   0.2451000E+03   0.3716418E-05  -0.1249841E-05  -0.3110396E-07   0.2030751E-08   0.1840235E-08   0.1861325E-08   0.1684857E-08   0.1090335E-08   0.9220344E-09   0.8564411E-09   0.8771574E-09   0.6533344E-09   0.8391079E-09   0.8795673E-09
   0.2501000E+03   0.5446404E-05  -0.2562389E-06  -0.2816132E-08   0.3459988E-08   0.1810554E-08   0.1962381E-08   0.1742123E-08   0.1027530E-08   0.9702007E-09   0.8467638E-09   0.8809912E-09   0.6791610E-09   0.9275164E-09   0.9339552E-09
   0.2551000E+03   0.4576190E-05   0.7797331E-06   0.4863596E-07   0.2840792E-08   0.1841975E-08   0.1838768E-08   0.1897904E-08   0.1019844E-08   0.9901271E-09   0.8994604E-09   0.9198879E-09   0.6743050E-09   0.9009151E-09   0.9115467E-09
   0.2601000E+03   0.1760917E-05   0.1663882E-05   0.1201333E-06   0.2074018E-08   0.1924813E-08   0.1831842E-08   0.1734799E-08   0.1196587E-08   0.9931307E-09   0.8969121E-09   0.9330837E-09   0.6269115E-09   0.8969230E-09   0.9479007E-09
   0.2651000E+03  -0.1074600E-05   0.2181220E-05   0.1839455E-06   0.2547761E-08   0.1921464E-08   0.1880573E-08   0.1830066E-08   0.1177764E-08   0.1000029E-08   0.8636176E-09   0.8925376E-09   0.7152569E-09   0.9318282E-09   0.9666232E-09
   0.2701000E+03  -0.3106987E-05   0.2224598E-05   0.2166742E-06   0.2746145E-08   0.1945783E-08   0.1885991E-08   0.1855383E-08   0.1075853E-08   0.9422491E-09   0.9550715E-09   0.1022569E-08   0.6461405E-09   0.8651524E-09   0.9811629E-09
   0.2751000E+03  -0.3952414E-05   0.1832230E-05   0.1911317E-06   0.2558845E-08   0.2157939E-08   0.1917709E-08   0.1870441E-08   0.1262220E-08   0.1038299E-08   0.9590115E-09   0.1052357E-08   0.7176510E-09   0.1028332E-08   0.9800138E-09
   0.2801000E+03  -0.3064719E-05   0.1247215E-05   0.7032587E-07   0.2265518E-08   0.2098369E-08   0.1971665E-08   0.1830498E-08   0.1209360E-08   0.9927486E-09   0.9151154E-09   0.1006765E-08   0.6726347E-09   0.9047078E-09   0.1029699E-08
   0.2851000E+03  -0.7764400E-06   0.4882618E-06  -0.1234512E-06   0.1916758E-08   0.2235536E-08   0.1982070E-08   0.1846843E-08   0.1230655E-08   0.9736754E-09   0.9495723E-09   0.9945929E-09   0.7676475E-09   0.9499277E-09   0.1006213E-08
   0.2901000E+03   0.1694154E-05  -0.2535679E-06  -0.3842165E-06   0.1502287E-08   0.2254070E-08   0.2089430E-08   0.1972983E-08   0.1316441E-08   0.1026802E-08   0.9908709E-09   0.1052786E-08   0.7426130E-09   0.9999613E-09   0.9845026E-09
   0.2951000E+03   0.2914136E-05  -0.7599541E-06  -0.6431363E-06   0.1891492E-09   0.2197594E-08   0.1895266E-08   0.1938164E-08   0.1317157E-08   0.1096816E-08   0.9648975E-09   0.9816183E-09   0.7658736E-09   0.1002694E-08   0.1056006E-08
   0.3001000E+03   0.2179580E-05  -0.9688590E-06  -0.8190165E-06  -0.1654933E-08   0.2286138E-08   0.2000345E-08   0.1968800E-08   0.1294130E-08   0.1081578E-08   0.1020475E-08   0.1078042E-08   0.6776556E-09   0.9205945E-09   0.1072856E-08
   0.3051000E+03   0.4961317E-06  -0.8290230E-06  -0.8464099E-06  -0.3119575E-08   0.2341668E-08   0.2028835E-08   0.1932911E-08   0.1229010E-08   0.1064206E-08   0.1031045E-08   0.1073697E-08   0.7833750E-09   0.1018354E-08   0.1076721E-08
   0.3101000E+03  -0.1201646E-05  -0.3191051E-06  -0.6529135E-06  -0.3497770E-08   0.2216529E-08   0.2020925E-08   0.1949306E-08   0.1359661E-08   0.1051327E-08   0.1125181E-08   0.1046762E-08   0.7523358E-09   0.1017965E-08   0.1065079E-08
   0.3151000E+03  -0.1407870E-05   0.4859502E-06  -0.2237500E-06  -0.8733201E-09   0.2248065E-08   0.2018335E-08   0.1879978E-08   0.1195835E-08   0.1184614E-08   0.1004511E-08   0.1109285E-08   0.8248223E-09   0.9858839E-09   0.1027619E-08
   0.3201000E+03  -0.5370782E-06   0.1259039E-05   0.3744243E-06   0.4496606E-08   0.2345461E-08   0.1985221E-08   0.1966007E-08   0.1276303E-08   0.1171294E-08   0.1125672E-08   0.1078642E-08   0.7696959E-09   0.1053405E-08   0.1086776E-08
   0.3251000E+03   0.2923990E-06   0.1740874E-05   0.1073168E-05   0.1514422E-07   0.2099247E-08   0.2211034E-08   0.2015967E-08   0.1399864E-08   0.1107595E-08   0.1103564E-08   0.1151355E-08   0.8736167E-09   0.1003436E-08   0.1121964E-08
   0.3301000E+03   0.2772633E-06   0.1634280E-05   0.1644780E-05   0.2561950E-07   0.2056677E-08   0.2233691E-08   0.2014598E-08   0.1472045E-08   0.1263249E-08   0.1091459E-08   0.1105942E-08   0.8685149E-09   0.1086995E-08   0.1057702E-08
   0.3351000E+03  -0.5955249E-07   0.8735852E-06   0.2022056E-05   0.3441696E-07   0.2075135E-08   0.2240430E-08   0.2024830E-08   0.1294190E-08   0.1141520E-08   0.1090142E-08   0.1173922E-08   0.8335438E-09   0.1183601E-08   0.1182779E-08
   0.3401000E+03  -0.1229432E-06  -0.3712993E-06   0.2054968E-05   0.3515749E-07   0.2026368E-08   0.2162995E-08   0.2016819E-08   0.1295337E-08   0.1158701E-08   0.1083758E-08   0.1152266E-08   0.9083617E-09   0.1068781E-08   0.1113173E-08
   0.3451000E+03  -0.4294133E-06  -0.1879501E-05   0.1638802E-05   0.1858924E-07   0.2061989E-08   0.2282432E-08   0.2075992E-08   0.1475697E-08   0.1214065E-08   0.1086094E-08   0.1142066E-08   0.8572178E-09   0.1086877E-08   0.1071578E-08
   0.3501000E+03  -0.6470344E-06  -0.3029020E-05   0.9256408E-06  -0.1388365E-07   0.1805101E-08   0.2252496E-08   0.2091621E-08   0.1350811E-08   0.1214460E-08   0.1191388E-08   0.1132630E-08   0.8749128E-09   0.1129303E-08   0.1130316E-08
   0.3551000E+03  -0.6015809E-06  -0.3515362E-05  -0.9981360E-07  -0.6622201E-07   0.1715718E-08   0.2345447E-08   0.2075094E-08   0.1471578E-08   0.1297354E-08   0.1107512E-08   0.1184447E-08   0.8744131E-09   0.1063862E-08   0.1193818E-08
   0.3601000E+03  -0.4419267E-07  -0.3084320E-05  -0.1182002E-05  -0.1245216E-06   0.1647855E-08   0.2293313E-08   0.2117299E-08   0.1427784E-08   0.1298987E-08   0.1119687E-08   0.1102390E-08   0.8875606E-09   0.1159553E-08   0.1179484E-08
   0.3651000E+03   0.3214793E-06  -0.1950100E-05  -0.2075592E-05  -0.1719125E-06   0.1473555E-08   0.2446116E-08   0.2044656E-08   0.1472853E-08   0.1316952E-08   0.1101386E-08   0.1212321E-08   0.9041488E-09   0.1165719E-08   0.1117585E-08
   0.3701000E+03   0.8651978E-06  -0.2174668E-06  -0.2699842E-05  -0.1896766E-06   0.1073794E-08   0.2276534E-08   0.2166458E-08   0.1473975E-08   0.1222808E-08   0.1160736E-08   0.1221879E-08   0.9076111E-09   0.1179909E-08   0.1276531E-08
   0.3751000E+03   0.1612080E-05   0.1326783E-05  -0.2898973E-05  -0.1639965E-06   0.1108909E-08   0.2349224E-08   0.2097660E-08   0.1490151E-08   0.1196820E-08   0.1154254E-08   0.1122666E-08   0.9015750E-09   0.1185513E-08   0.1131549E-08
   0.3801000E+03   0.1358206E-05   0.2422466E-05  -0.2445319E-05  -0.4651236E-07   0.1450907E-08   0.2265436E-08   0.2233574E-08   0.1393505E-08   0.1243735E-08   0.1136154E-08   0.1135263E-08   0.8222997E-09   0.1188850E-08   0.1199426E-08
   0.3851000E+03   0.1588855E-06   0.2841204E-05  -0.1686916E-05   0.1203639E-06   0.2250581E-08   0.2284066E-08   0.2163659E-08   0.1429360E-08   0.1306963E-08   0.1198910E-08   0.1230947E-08   0.1011653E-08   0.1235989E-08   0.1236922E-08
   0.3901000E+03  -0.1274415E-05   0.2480215E-05  -0.6590497E-06   0.3323967E-06   0.3529293E-08   0.2242793E-08   0.2273441E-08   0.1585280E-08   0.1279033E-08   0.1168958E-08   0.1217838E-08   0.9952189E-09   0.1147621E-08   0.1214319E-08
   0.3951000E+03  -0.1692516E-05   0.1604388E-05   0.3762181E-06   0.5432800E-06   0.4891196E-08   0.2217846E-08   0.2294223E-08   0.1488047E-08   0.1271717E-08   0.1150857E-08   0.1204644E-08   0.8533635E-09   0.1142792E-08   0.1212824E-08
   0.4001000E+03  -0.9283569E-06   0.5215259E-06   0.1254894E-05   0.7074125E-06   0.6321702E-08   0.2186719E-08   0.2253479E-08   0.1461735E-08   0.1296232E-08   0.1178036E-08   0.1200448E-08   0.9773472E-09   0.1158118E-08   0.1285402E-08
   0.4051000E+03   0.2009154E-06  -0.4440240E-06   0.1651818E-05   0.7373948E-06   0.6219482E-08   0.2086413E-08   0.2292852E-08   0.1496784E-08   0.1270794E-08   0.1292132E-08   0.1267440E-08   0.9651731E-09   0.1138528E-08   0.1227568E-08
   0.4101000E+03   0.3142665E-06  -0.9974395E-06   0.1615297E-05   0.6085517E-06   0.4061132E-08   0.2111747E-08   0.2301027E-08   0.1567356E-08   0.1312337E-08   0.1275159E-08   0.1324991E-08   0.9548774E-09   0.1203067E-08   0.1227298E-08
   0.4151000E+03  -0.7640774E-07  -0.1187959E-05   0.1172242E-05   0.2838383E-06  -0.1280547E-08   0.2209677E-08   0.2307517E-08   0.1521518E-08   0.1296078E-08   0.1303825E-08   0.1221234E-08   0.9500384E-09   0.1248448E-08   0.1261849E-08
   0.4201000E+03  -0.3256818E-06  -0.9681123E-06   0.4698076E-06  -0.1833771E-06  -0.8943239E-08   0.2030170E-08   0.2312909E-08   0.1638087E-08   0.1393812E-08   0.1226713E-08   0.1227925E-08   0.1043169E-08   0.1260204E-08   0.1282896E-08
   0.4251000E+03  -0.1369334E-06  -0.5317756E-06  -0.2368415E-06  -0.7928947E-06  -0.1929580E-07   0.2059747E-08   0.2312857E-08   0.1592719E-08   0.1288098E-08   0.1260952E-08   0.1276137E-08   0.9799985E-09   0.1115516E-08   0.1339035E-08
   0.4301000E+03  -0.9209781E-07  -0.7916878E-07  -0.6291550E-06  -0.1327858E-05  -0.2651648E-07   0.2056431E-08   0.2247494E-08   0.1566944E-08   0.1333864E-08   0.1262264E-08   0.1334697E-08   0.1029069E-08   0.1180864E-08   0.1273469E-08
   0.4351000E+03  -0.1564281E-06   0.3729783E-06  -0.6642682E-06  -0.1757466E-05  -0.2885948E-07   0.2070855E-08   0.2340427E-08   0.1654768E-08   0.1494338E-08   0.1360966E-08   0.1202003E-08   0.1023508E-08   0.1270595E-08   0.1272980E-08
   0.4401000E+03  -0.1375179E-06   0.6230293E-06  -0.1823326E-06  -0.1881678E-05  -0.1963780E-07   0.2065166E-08   0.2336405E-08   0.1522700E-08   0.1305601E-08   0.1361165E-08   0.1306329E-08   0.1061015E-08   0.1213882E-08   0.1255106E-08
   0.4451000E+03   0.7335705E-07   0.7436444E-06   0.6064409E-06  -0.1705414E-05   0.2935613E-08   0.2188927E-08   0.2188492E-08   0.1721760E-08   0.1441851E-08   0.1362725E-08   0.1366315E-08   0.9989477E-09   0.1192098E-08   0.1254467E-08
   0.4501000E+03  -0.1743231E-06   0.6861878E-06   0.1466343E-05  -0.1174041E-05   0.3785597E-07   0.2316894E-08   0.2286680E-08   0.1718681E-08   0.1460154E-08   0.1362797E-08   0.1293937E-08   0.1100025E-08   0.1311038E-08   0.1275452E-08
   0.4551000E+03  -0.2759859E-06   0.4061030E-06   0.2229902E-05  -0.2845735E-06   0.8515133E-07   0.2503237E-08   0.2272360E-08   0.1668705E-08   0.1424529E-08   0.1362797E-08   0.1280330E-08   0.1018593E-08   0.1233145E-08   0.1298556E-08
   0.4601000E+03  -0.3339415E-06   0.1980049E-07   0.2502565E-05   0.7115998E-06   0.1285839E-06   0.2612018E-08   0.2144833E-08   0.1619531E-08   0.1448358E-08   0.1361587E-08   0.1372691E-08   0.1038876E-08   0.1315742E-08   0.1308377E-08
   0.4651000E+03  -0.3040347E-06  -0.4093439E-06   0.2273551E-05   0.1722204E-05   0.1581588E-06   0.2757059E-08   0.2239688E-08   0.1722191E-08   0.1525533E-08   0.1359767E-08   0.1294723E-08   0.1112790E-08   0.1304098E-08   0.1300252E-08
   0.4701000E+03   0.1994238E-06  -0.7602545E-06   0.1414508E-05   0.2536558E-05   0.1570966E-06   0.2707565E-08   0.2273192E-08   0.1721745E-08   0.1412349E-08   0.1359767E-08   0.1411241E-08   0.1049501E-08   0.1244509E-08   0.1330966E-08
   0.4751000E+03   0.9829664E-06  -0.9140969E-06   0.1619171E-06   0.2993652E-05   0.1088375E-06   0.2279899E-08   0.2273357E-08   0.1765764E-08   0.1493571E-08   0.1380087E-08   0.1392094E-08   0.1115031E-08   0.1403734E-08   0.1297890E-08
   0.4801000E+03   0.1520375E-05  -0.8450638E-06  -0.1199494E-05   0.2954162E-05   0.8299877E-08   0.1480204E-08   0.2219086E-08   0.1765618E-08   0.1571629E-08   0.1222931E-08   0.1437901E-08   0.1106164E-08   0.1275683E-08   0.1307235E-08
   0.4851000E+03   0.1259282E-05  -0.5940182E-06  -0.2389237E-05   0.2442079E-05  -0.1408480E-06   0.3580842E-09   0.2281711E-08   0.1765764E-08   0.1463424E-08   0.1332787E-08   0.1368055E-08   0.1084768E-08   0.1338663E-08   0.1376509E-08
   0.4901000E+03   0.9502657E-07  -0.2596587E-06  -0.3112576E-05   0.1542546E-05  -0.3129368E-06  -0.8939133E-09   0.2339722E-08   0.1765966E-08   0.1552879E-08   0.1322412E-08   0.1396645E-08   0.1178818E-08   0.1429820E-08   0.1419844E-08
   0.4951000E+03  -0.1516201E-05   0.2463738E-06  -0.3227174E-05   0.3994238E-06  -0.4741791E-06  -0.1376887E-08   0.2187193E-08   0.1635628E-08   0.1622241E-08   0.1318722E-08   0.1433546E-08   0.1124804E-08   0.1376894E-08   0.1398646E-08
   0.5001000E+03  -0.2336884E-05   0.5796381E-06  -0.2724960E-05  -0.7487139E-06  -0.5861599E-06  -0.1011831E-08   0.2352224E-08   0.1635884E-08   0.1536165E-08   0.1404041E-08   0.1379884E-08   0.1135977E-08   0.1309994E-08   0.1396506E-08
   0.5051000E+03  -0.1588569E-05   0.8003778E-06  -0.1781223E-05  -0.1704658E-05  -0.5991338E-06   0.1309812E-08   0.2372656E-08   0.1627473E-08   0.1567818E-08   0.1438129E-08   0.1432539E-08   0.1122548E-08   0.1354891E-08   0.1406392E-08
